,index,date,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median ('91-'20),Median (POR),Median Peak SWE,datetime
0,0,10-01,0.0,0.0,0.4,0.0,0.1,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.03760243948923197,0.21759100438345733,0.09939393939393967,0.0,5.4,0.0,0.0,49.6,2019-10-01
1,1,10-02,0.0,0.0,0.0,0.0,0.2,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.03165911656477696,0.178259225051678,0.04242306959288114,0.0,5.3,0.0,0.0,49.6,2019-10-02
2,2,10-03,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026015331320547765,0.14122433245629704,0.0,0.0,5.0,0.0,0.0,49.6,2019-10-03
3,3,10-04,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020671083756544365,0.10648632659731447,0.0,0.0,4.7,0.0,0.0,49.6,2019-10-04
4,4,10-05,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015626373872766774,0.07404520747473031,0.0,0.16,4.4,0.0,0.0,49.6,2019-10-05
5,5,10-06,0.0,0.0,0.1,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010881201669214989,0.04390097508854454,0.0,0.18,3.9,0.0,0.0,49.6,2019-10-06
6,6,10-07,0.0,0.0,0.0,0.0,0.0,0.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006435567145889009,0.016053629438757155,0.0,0.16,3.5,0.0,0.0,49.6,2019-10-07
7,7,10-08,0.0,0.5,0.1,0.0,0.0,0.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022894703027888305,0.0,0.0,0.1,3.1,0.0,0.0,49.6,2019-10-08
8,8,10-09,0.0,0.2,0.3,0.0,0.0,0.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.1,0.0,0.0,49.6,2019-10-09
9,9,10-10,0.0,0.0,0.2,0.0,0.0,0.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8,0.0,0.0,49.6,2019-10-10
10,10,10-11,0.0,0.7,0.1,0.0,0.8,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.8,0.0,0.0,49.6,2019-10-11
11,11,10-12,0.0,1.1,0.0,0.0,0.8,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,1.8,0.0,0.0,49.6,2019-10-12
12,12,10-13,0.0,1.1,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.1,0.0,0.0,49.6,2019-10-13
13,13,10-14,0.0,1.1,0.0,1.6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.1,0.0,0.0,49.6,2019-10-14
14,14,10-15,0.0,1.1,0.0,1.6,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2.0,0.0,0.0,49.6,2019-10-15
15,15,10-16,0.0,1.1,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.6,0.0,0.0,49.6,2019-10-16
16,16,10-17,0.0,1.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,0.0,49.6,2019-10-17
17,17,10-18,0.0,1.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.03932444913576988,0.74,2.0,0.0,0.0,49.6,2019-10-18
18,18,10-19,0.0,1.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.09590799137968947,0.58,2.0,0.0,0.0,49.6,2019-10-19
19,19,10-20,0.0,1.1,0.0,0.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15917120492037248,0.78,3.3,0.0,0.0,49.6,2019-10-20
20,20,10-21,0.0,1.0,0.0,0.0,2.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2291140897578189,0.5,4.6,0.0,0.0,49.6,2019-10-21
21,21,10-22,0.0,1.0,0.0,0.0,2.0,1.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3057366458920291,0.4,4.9,0.0,0.0,49.6,2019-10-22
22,22,10-23,0.0,0.8,0.1,0.0,2.0,1.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.38903887332300235,0.72,5.2,0.0,0.0,49.6,2019-10-23
23,23,10-24,0.0,0.7,0.0,0.0,2.1,1.3,0.7,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.0,0.0,0.0,0.0,0.479020772050739,1.3,5.7,0.0,0.0,49.6,2019-10-24
24,24,10-25,0.0,0.7,0.0,0.0,2.2,1.3,0.7,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.7,0.0,0.1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.2,0.0,0.0,0.0,0.0,0.5756823420752392,2.02,6.5,0.0,0.0,49.6,2019-10-25
25,25,10-26,0.0,0.0,1.3,0.0,2.2,1.1,0.7,0.0,0.0,3.2,0.0,2.3,0.0,0.0,0.0,0.0,0.4,0.0,0.9,0.0,0.9,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.3,0.0,0.0,0.0,0.6790235833965027,2.28,6.9,0.0,0.0,49.6,2019-10-26
26,26,10-27,0.0,0.0,1.3,0.0,2.2,1.1,0.8,0.0,0.0,3.2,0.0,4.5,0.0,0.0,0.0,0.0,0.5,0.0,0.8,0.0,1.7,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.3,0.0,0.0,0.0,0.789044496014502,3.0,6.8,0.0,0.0,49.6,2019-10-27
27,27,10-28,0.0,1.9,1.3,0.0,2.2,0.9,0.7,0.0,0.0,3.2,0.0,4.1,0.0,0.0,0.0,0.0,0.8,0.0,0.4,0.0,1.7,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,6.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.2,0.0,0.0,0.0,0.9228412874583478,3.0,6.7,0.0,0.0,49.6,2019-10-28
28,28,10-29,0.0,4.5,1.6,0.0,2.2,0.9,0.7,0.0,0.0,3.2,0.0,3.8,0.6,0.0,0.0,0.0,0.8,0.0,0.4,0.0,2.7,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,1.043442639491438,3.68,6.4,0.0,0.0,49.6,2019-10-29
29,29,10-30,0.0,4.5,2.5,0.0,2.2,0.9,0.4,0.0,0.0,3.2,0.0,3.5,2.8,0.0,0.0,0.0,1.8,0.0,0.3,0.0,3.7,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,1.159824437493654,3.66,6.4,0.0,0.0,49.6,2019-10-30
30,30,10-31,0.0,4.6,2.9,0.2,2.2,0.9,0.4,0.0,0.0,3.2,0.0,3.4,4.0,0.0,0.0,0.0,2.3,0.0,0.3,0.0,3.7,0.2,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.2,0.0,0.0,1.3,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,1.2895166986176532,3.94,6.4,0.0,0.0,49.6,2019-10-31
31,31,11-01,0.0,4.8,2.9,0.7,2.2,0.6,0.4,0.0,0.0,3.2,0.2,3.4,4.6,0.0,0.0,0.0,2.4,0.0,0.5,0.0,3.7,0.0,0.0,1.8,6.4,0.0,0.0,0.0,0.3,0.0,0.2,0.0,5.4,1.1,0.0,0.0,2.3,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,1.4355907577438718,4.1,6.4,0.0,0.0,49.6,2019-11-01
32,32,11-02,0.0,4.8,2.9,0.6,2.2,0.6,0.3,0.0,0.0,3.2,0.0,3.3,4.6,0.0,0.2,0.0,2.4,0.0,0.7,0.0,3.8,0.0,0.0,1.9,6.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0,6.0,0.9,0.5,0.0,3.5,0.0,0.0,0.0,0.0,4.1,1.2,0.0,0.0,0.0,0.0,1.5921279386539662,4.04,6.6,0.0,0.2,49.6,2019-11-02
33,33,11-03,0.0,4.8,2.9,0.6,2.8,0.6,0.3,0.0,0.0,3.2,0.0,3.3,4.5,0.0,0.2,0.0,2.4,0.0,0.9,0.0,3.8,0.0,0.0,2.8,6.7,0.0,0.0,0.0,1.1,0.0,0.0,0.1,5.8,0.7,0.5,1.0,3.5,0.0,0.0,0.0,0.0,3.5,1.9,0.0,0.0,0.0,0.013445666431237234,1.7520694178185254,3.74,6.7,0.0,0.3,49.6,2019-11-03
34,34,11-04,0.0,4.8,2.9,0.3,2.9,0.5,0.4,0.4,0.0,3.2,0.2,3.3,4.5,0.0,0.4,0.0,2.4,0.0,0.9,0.0,3.8,0.0,0.0,3.0,7.5,0.0,0.0,0.0,3.6,0.0,0.0,1.6,5.7,0.4,0.5,1.0,3.5,0.5,0.0,0.0,0.0,2.8,1.9,0.0,0.0,0.0,0.04104933911814985,1.8859792150135564,3.76,7.5,0.4,0.4,49.6,2019-11-04
35,35,11-05,0.0,4.7,2.9,0.0,2.9,0.4,0.4,0.3,0.0,3.2,0.3,3.3,4.5,0.0,0.7,0.0,2.4,0.0,0.9,0.0,3.9,0.0,0.0,3.3,7.7,0.2,0.0,0.0,3.7,0.0,0.0,1.6,5.4,0.4,0.5,1.0,3.4,2.9,0.0,0.0,0.0,2.2,2.1,0.0,0.0,0.0,0.07153264050045134,2.028029462213633,3.86,7.7,0.4,0.4,49.6,2019-11-05
36,36,11-06,0.0,4.6,2.9,0.0,3.2,0.4,0.4,0.3,0.0,3.2,0.3,3.3,4.4,0.0,4.9,0.0,2.4,0.0,0.9,0.0,3.9,0.0,0.0,3.3,7.8,0.5,0.0,0.0,3.7,0.0,0.0,1.9,5.2,0.4,0.4,1.1,3.2,3.0,0.0,0.0,0.0,2.1,2.3,0.0,0.0,0.0,0.10837453334678242,2.1855049944505356,4.3,7.8,0.4,0.4,49.6,2019-11-06
37,37,11-07,0.0,4.6,2.8,0.0,3.6,0.4,0.4,0.3,0.0,3.2,0.3,3.2,4.4,0.0,7.1,0.0,2.4,0.0,1.3,0.0,3.9,0.0,0.0,3.7,7.8,0.2,0.0,0.0,3.7,0.2,0.0,2.0,4.6,0.4,0.0,1.1,2.9,3.1,0.0,0.0,0.0,2.1,2.4,1.2,0.0,0.0,0.14778932499242733,2.3674220563009984,4.3,7.8,0.4,0.4,49.6,2019-11-07
38,38,11-08,0.7,4.6,2.7,0.2,4.3,0.4,0.7,0.3,0.0,3.2,0.4,3.2,4.4,0.0,7.3,0.0,2.4,0.0,2.3,0.4,3.9,0.0,2.9,4.0,7.9,0.1,0.0,0.0,3.7,0.2,2.9,2.1,4.0,0.3,0.0,1.1,2.6,3.1,0.0,0.0,0.1,2.0,4.1,1.5,0.0,0.0,0.17751185551406898,2.5716093229743846,4.26,7.9,1.6,1.1,49.6,2019-11-08
39,39,11-09,0.7,4.4,3.4,0.3,4.7,0.4,0.7,0.0,0.1,3.2,0.4,2.5,4.4,0.0,7.3,0.0,2.4,0.0,2.8,0.6,4.0,0.0,6.8,4.0,7.7,0.0,0.1,0.0,3.9,0.2,2.7,2.1,5.0,0.2,0.0,1.3,2.1,3.1,0.0,0.0,0.7,2.3,5.8,1.5,0.0,0.0,0.22544445565532445,2.786633034002528,4.94,7.7,1.7,1.3,49.6,2019-11-09
40,40,11-10,0.7,4.4,4.1,0.7,4.8,1.8,0.7,0.0,0.4,3.2,0.4,2.0,4.4,0.0,7.9,0.0,2.4,0.0,2.9,0.4,4.0,0.0,8.1,5.2,7.6,0.0,0.1,0.0,4.0,0.2,2.6,2.1,5.0,0.1,0.0,1.9,1.5,4.7,0.0,0.0,0.7,4.0,6.5,1.5,0.0,0.005432347896276517,0.28874583795781444,2.9982806982140024,5.16,8.1,1.7,1.8,49.6,2019-11-10
41,41,11-11,0.7,4.4,4.1,2.8,5.9,3.4,0.8,0.0,0.9,3.2,0.4,1.9,4.4,0.0,8.0,0.0,2.4,0.0,3.7,0.2,4.5,0.0,10.8,5.2,7.6,0.0,0.1,0.0,4.0,0.2,3.3,2.1,5.5,0.0,0.0,1.9,1.0,4.7,0.0,0.0,0.8,3.9,6.6,1.5,0.0,0.03694682675814606,0.35923519321964226,3.23055191201684,5.82,10.8,1.4,1.9,49.6,2019-11-11
42,42,11-12,0.7,4.4,4.1,2.8,6.2,3.8,0.8,0.0,0.9,3.2,0.4,1.9,4.4,0.7,8.0,0.0,2.0,0.0,3.8,0.0,4.5,0.0,11.4,5.2,7.6,0.0,0.3,0.2,3.9,0.2,3.3,2.1,5.5,0.0,0.0,1.9,0.4,4.7,0.0,0.0,0.8,3.9,6.7,1.5,0.0,0.07158308949651643,0.44303702956309604,3.461261224901506,6.06,11.4,1.3,1.9,49.6,2019-11-12
43,43,11-13,0.7,7.7,4.2,3.2,6.8,3.8,0.9,0.0,1.8,3.0,0.4,1.8,4.4,0.7,8.4,0.0,1.7,0.0,4.2,0.0,4.5,1.3,11.3,5.2,7.7,0.0,0.4,0.9,3.7,0.7,3.3,2.1,5.4,0.0,0.0,1.9,0.0,4.7,0.0,0.0,0.9,3.7,6.8,1.5,0.0,0.11086267783270716,0.5229603470890747,3.6696519019270255,6.8,11.3,1.5,1.8,49.6,2019-11-13
44,44,11-14,0.7,8.6,4.2,4.1,8.9,3.8,1.1,1.4,4.8,3.0,0.1,1.5,4.4,0.7,8.4,0.0,0.7,0.3,4.3,0.0,4.5,1.4,11.2,5.2,7.9,0.0,1.2,0.1,3.3,0.7,3.3,2.1,5.3,0.0,0.0,1.9,0.0,5.7,0.0,0.0,2.5,3.6,6.8,1.4,0.0,0.15238421955402554,0.6175138734738965,3.8702007870042068,7.68,11.2,1.3,2.1,49.6,2019-11-14
45,45,11-15,0.7,9.0,4.2,4.1,9.1,3.9,1.1,1.4,4.8,3.0,0.0,1.5,4.4,0.7,8.5,0.0,0.5,0.5,4.3,0.0,4.5,1.4,11.2,5.6,8.1,0.0,1.0,0.0,3.0,0.7,3.1,2.3,5.3,0.0,0.0,1.9,0.0,5.8,0.0,0.0,2.5,3.3,6.8,1.4,0.0,0.19621632529511976,0.7218060740591011,4.096488749873737,7.84,11.2,1.2,2.3,49.6,2019-11-15
46,46,11-16,0.7,9.1,4.2,4.5,9.2,3.9,1.1,1.5,4.8,3.0,0.0,1.5,4.4,1.0,8.7,0.0,0.5,0.6,4.3,0.0,4.5,1.3,11.3,5.7,8.1,0.0,0.9,0.0,2.9,0.7,2.9,2.3,5.3,0.0,0.0,2.8,0.0,8.8,0.0,0.0,2.5,3.0,6.8,1.5,0.0,0.2357219251336816,0.8204318434062878,4.348160629603322,8.58,11.3,1.2,2.5,49.6,2019-11-16
